NAACL HLT 2018 - 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies - Proceedings of the Conference	1
EUCEET 2018 - 4th International Conference on Civil Engineering Education: Challenges for the Third Millennium	1
12th International Conference on Autonomous Infrastructure, Management and Security, AIMS 2018 - Proceedings	1
ASME 2018 1st International Offshore Wind Technical Conference, IOWTC 2018	1
Novos Estudos CEBRAP	1
ACL 2018 - 56th Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference (Long Papers)	1
Proceedings of ISMA 2018 - International Conference on Noise and Vibration Engineering and USD 2018 - International Conference on Uncertainty in Structural Dynamics	1
Transactions - Geothermal Resources Council	1
Asia Life Sciences	1
Neurologie und Rehabilitation	1
77th SAWE International Conference on Mass Properties Engineering 2018	1
Advances in Geographic Information Science	1
Journal of Hydrology and Hydromechanics	1
Questioning Jewish Caribbean Identity	1
Combinatorial Chemistry and High Throughput Screening	1
Proceedings - 2018 IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies, CHASE 2018	1
Nature Conservation Research	1
Emerging Trends in Engineering, Science and Technology for Society, Energy and Environment - Proceedings of the International Conference in Emerging Trends in Engineering, Science and Technology, ICETEST 2018	1
AMIA ... Annual Symposium proceedings. AMIA Symposium	1
International Journal of Integrated Engineering	1
ASME 2018 Dynamic Systems and Control Conference, DSCC 2018	1
2018 Winter Simulation Innovation Workshop, SIW 2018	1
IABSE Symposium, Nantes 2018: Tomorrow's Megastructures	1
26th European Conference on Information Systems: Beyond Digitization - Facets of Socio-Technical Change, ECIS 2018	1
Mechanika	1
ICPRAM 2018 - Proceedings of the 7th International Conference on Pattern Recognition Applications and Methods	1
VEHITS 2018 - Proceedings of the 4th International Conference on Vehicle Technology and Intelligent Transport Systems	1
Chinese Physics B	1
30th European Modeling and Simulation Symposium, EMSS 2018	1
Securing the Belt and Road Initiative: Risk Assessment, Private Security and Special Insurances Along the New Wave of Chinese Outbound Investments	1
ASME 2018 Conference on Smart Materials, Adaptive Structures and Intelligent Systems, SMASIS 2018	1
2018 AIAA SPACE and Astronautics Forum and Exposition	1
Advances in Modelling and Analysis A	1
Sel'skokhozyaistvennaya Biologiya	1
Aviakosmicheskaya i Ekologicheskaya Meditsina	1
IISE Annual Conference and Expo 2018	1
IMCIC 2018 - 9th International Multi-Conference on Complexity, Informatics and Cybernetics, Proceedings	1
2018 Fluid Dynamics Conference	1
2018 Atmospheric Flight Mechanics Conference	1
Cardiology in Review	1
Magazine of Civil Engineering	1
ECS Transactions	1
ILS 2018 - Information Systems, Logistics and Supply Chain, Proceedings	1
Leading Edge	1
VISIGRAPP 2018 - Proceedings of the 13th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications	1
Introduction to Homeland Security	1
International Journal of High Performance Computing and Networking	1
Journal of Telecommunication, Electronic and Computer Engineering	1
Engineering for Rural Development	1
Animal Biodiversity and Conservation	1
Routledge Handbook of Air Power	1
International Journal of Ad Hoc and Ubiquitous Computing	1
Annals of Family Medicine	1
Progress in Physical Geography	1
Morphing Wing Technologies: Large Commercial Aircraft and Civil Helicopters	1
Optimal Control Applications and Methods	1
Textbook of Small Animal Emergency Medicine	1
Journal of Reinforced Plastics and Composites	1
EPJ Web of Conferences	1
Protecting Groups: Strategies and Applications in Carbohydrate Chemistry	1
Plant Biology	1
CICTP 2017: Transportation Reform and Change - Equity, Inclusiveness, Sharing, and Innovation - Proceedings of the 17th COTA International Conference of Transportation Professionals	1
European Physical Journal C	1
Mathematical Biosciences	1
Modeling and Simulation Techniques for Improved Business Processes	1
IEEE Micro	1
Journal of Archaeological Science	1
Journal of Pharmacy Practice	1
Quarterly Journal of the Royal Meteorological Society	1
Journal of Verification, Validation and Uncertainty Quantification	1
Materials Today Communications	1
Clinical Research in Cardiology	1
Proceedings of the Institution of Civil Engineers: Municipal Engineer	1
Hepatology International	1
CCNC 2018 - 2018 15th IEEE Annual Consumer Communications and Networking Conference	1
American Journal of Economics and Sociology	1
A Comprehensive Guide to 5G Security	1
Journal of Health Economics	1
Counter-Unmanned Aircraft System (CUAS) Capability for Battalion-and-Below Operations: Abbreviated Version of a Restricted Report	1
Nervenarzt	1
Proceedings - 2018 2nd International Conference on Recent Advances in Signal Processing, Telecommunications and Computing, SIGTELCOM 2018	1
Nurse Education in Practice	1
Current Opinion in Ophthalmology	1
Proceedings of the IEEE International Conference on VLSI Design	1
Naval Research Logistics	1
Aeroecology	1
IEEE Radio and Wireless Symposium, RWS	1
Proceedings - 2017 10th International Symposium on Computational Intelligence and Design, ISCID 2017	1
2018 Pan Pacific Microelectronics Symposium, Pan Pacific 2018	1
Quantitative Models for Microscopic to Macroscopic Biological Macromolecules and Tissues	1
Lancet (London, England)	1
2018 9th IFIP International Conference on New Technologies, Mobility and Security, NTMS 2018 - Proceedings	1
Security Journal	1
Magnetic Resonance Imaging	1
Therapeutic Advances in Drug Safety	1
Journal of Chinese Soil and Water Conservation	1
Acta Ophthalmologica	1
Big Data Research	1
2018 IEEE 8th Annual Computing and Communication Workshop and Conference, CCWC 2018	1
Metabolomics	1
Journal of Conflict and Security Law	1
2018 28th International Conference on Electronics, Communications and Computers, CONIELECOMP 2018	1
2017 Recent Developments in Control, Automation and Power Engineering, RDCAPE 2017	1
Critical Studies on Terrorism	1
Intelligence and National Security	1
HSCC 2018 - Proceedings of the 21st International Conference on Hybrid Systems: Computation and Control (part of CPS Week)	1
2018 4th International Conference on Advanced Technologies for Signal and Image Processing, ATSIP 2018	1
International Journal of Biological Sciences	1
2018 International Conference on Advancements in Computational Sciences, ICACS 2018	1
Philosophical Foundations of Children's and Family Law	1
Proceedings - 2018 IEEE International Conference on Cloud Engineering, IC2E 2018	1
International Journal of Logistics Research and Applications	1
mBio	1
Re-Engineering Humanity	1
2018 3rd International Conference on Fog and Mobile Edge Computing, FMEC 2018	1
Proceedings of the 2017 International Conference On Smart Technology for Smart Nation, SmartTechCon 2017	1
Microbial drug resistance (Larchmont, N.Y.)	1
CPSS 2018 - Proceedings of the 4th ACM Workshop on Cyber-Physical System Security, Co-located with ASIA CCS 2018	1
Free Radical Biology and Medicine	1
Introduction to Deep Learning Business Applications for Developers: From Conversational Bots in Customer Service to Medical Image Processing	1
International Conference on Electronics, Information and Communication, ICEIC 2018	1
Proceedings of the 2018 Design, Automation and Test in Europe Conference and Exhibition,  DATE 2018	1
Information Technology for Development	1
Canadian Water Resources Journal	1
Journal of Neurology	1
Proceedings - 15th IEEE International Symposium on Parallel and Distributed Processing with Applications and 16th IEEE International Conference on Ubiquitous Computing and Communications, ISPA/IUCC 2017	1
2017 International Conference on Energy, Communication, Data Analytics and Soft Computing, ICECDS 2017	1
2018 International Conference on Military Communications and Information Systems, ICMCIS 2018	1
Proceedings of the 2nd International Conference on Inventive Systems and Control, ICISC 2018	1
2018 4th International Conference on Computer and Technology Applications, ICCTA 2018	1
2018 International Conference on Computing, Networking and Communications, ICNC 2018	1
Proceedings - ACM/IEEE International Conference on Internet of Things Design and Implementation, IoTDI 2018	1
Cochrane Database of Systematic Reviews	1
Anaesthesia and Intensive Care Medicine	1
Shuidonglixue Yanjiu yu Jinzhan/Chinese Journal of Hydrodynamics Ser. A	1
DroNet 2018 - Proceedings of the 2018 ACM International Conference on Mobile Systems, Applications and Services	1
Journal of Sustainable Development of Energy, Water and Environment Systems	1
Proceedings - 2018 IEEE Industrial Cyber-Physical Systems, ICPS 2018	1
Journal of Environmental Planning and Management	1
2018 Systems and Information Engineering Design Symposium, SIEDS 2018	1
Business Despite Borders: Companies in the Age of Populist Anti-Globalization	1
CRYBLOCK 2018 - Proceedings of the 1st Workshop on Cryptocurrencies and Blockchains for Distributed Systems, Part of MobiSys 2018	1
WiSec 2018 - Proceedings of the 11th ACM Conference on Security and Privacy in Wireless and Mobile Networks	1
International Journal of Hydrogen Energy	1
Journal of Clinical Apheresis	1
Nursing Clinics of North America	1
BMC Medical Ethics	1
12th Annual IEEE International Systems Conference, SysCon 2018 - Proceedings	1
2018 15th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2018	1
Proceedings of 4th IEEE International Conference on Applied System Innovation 2018, ICASI 2018	1
Emerging Wireless Communication and Network Technologies: Principle, Paradigm and Performance	1
International Journal of Radiation Oncology Biology Physics	1
Plant Pathology	1
Bulletin of the Korean Chemical Society	1
2018 IEEE International Conference on Sensing, Communication and Networking, SECON Workshops 2018	1
Proceedings of the 1st ACM MobiHoc Workshop on Mobile IoT Sensing, Security, and Privacy, Mobile IoT SSP 2018	1
2018 14th International Conference on Development and Application Systems, DAS 2018 - Proceedings	1
2018 Advances in Science and Engineering Technology International Conferences, ASET 2018	1
Proceedings - 2018 IEEE 11th International Conference on Software Testing, Verification and Validation, ICST 2018	1
2018 IEEE Long Island Systems, Applications and Technology Conference, LISAT 2018	1
2018 International Conference on Artificial Intelligence and Big Data, ICAIBD 2018	1
2018 International Scientific-Practical Conference on Problems of Infocommunications Science and Technology, PIC S and T 2018 - Proceedings	1
2018 IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2018	1
Proceedings of the 2018 International Conference on Applied Smart Systems, ICASS 2018	1
ITT 2018 - Information Technology Trends: Emerging Technologies for Artificial Intelligence	1
Arabian Journal of Chemistry	1
Proceedings - International Conference on Communications and Electrical Engineering, ICCEE 2018	1
2018 IEEE International Workshop on Metrology for the Sea; Learning to Measure Sea Health Parameters, MetroSea 2018 - Proceedings	1
Proceedings - 2018 International Conference on Networking and Network Applications, NaNA 2018	1
Proceedings - 2018 International Conference on Wireless Networks and Mobile Communications, WINCOM 2018	1
2018 IEEE Asia Pacific Conference on Circuits and Systems, APCCAS 2018	1
Proceedings - 2018 International Conference on Frontiers of Information Technology, FIT 2018	1
Monthly Weather Review	1
International Conference on Digital Signal Processing, DSP	1
Proceedings of the IEEE Symposium on Reliable Distributed Systems	1
Proceedings of the World Congress on Intelligent Control and Automation (WCICA)	1
VCIP 2018 - IEEE International Conference on Visual Communications and Image Processing	1
2018 13th IEEE International Conference on Industry Applications, INDUSCON 2018 - Proceedings	1
Proceedings of the IEEE International Conference on Software Engineering and Service Sciences, ICSESS	1
4th International Conference on Electrical Engineering and Information and Communication Technology, iCEEiCT 2018	1
Proceedings of the International Conference on Microelectronics, ICM	1
2018 International Conference on Electronics, Control, Optimization and Computer Science, ICECOCS 2018	1
WCNPS 2018 - Workshop on Communication Networks and Power Systems	1
Journal of South China Agricultural University	1
Proceedings - 2018 IEEE International Conference on Big Data, Big Data 2018	1
Proceedings of the 2018 IEEE International Conference on Progress in Informatics and Computing, PIC 2018	1
Journal of Antimicrobial Chemotherapy	1
2018 3rd International Conference on Emerging Trends in Engineering, Sciences and Technology, ICEEST 2018	1
Journal of the Chinese Institute of Engineers, Transactions of the Chinese Institute of Engineers,Series A	1
Canadian Journal of Cardiology	1
Defense Economics: Recent Progress and Remaining Challenges	1
26th IEEE Signal Processing and Communications Applications Conference, SIU 2018	1
IEEE MTT-S International Microwave Symposium Digest	1
MECOMM 2018 - Proceedings of the 2018 Workshop on Mobile Edge Communications, Part of SIGCOMM 2018	1
I2MTC 2018 - 2018 IEEE International Instrumentation and Measurement Technology Conference: Discovering New Horizons in Instrumentation and Measurement, Proceedings	1
URSI 2018 - Baltic URSI Symposium	1
International Journal of Health Geographics	1
Journal of Heart and Lung Transplantation	1
Journal of the Royal Army Medical Corps	1
Proceedings - 2018 International Conference on Design Innovations for 3Cs Compute Communicate Control, ICDI3C 2018	1
GHTC 2018 - IEEE Global Humanitarian Technology Conference, Proceedings	1
Proceedings - 2018 International Conference on Sensing, Diagnostics, Prognostics, and Control, SDPC 2018	1
Information and Computation	1
Alternatives	1
Journal of Intellectual Property Law and Practice	1
2018 IEEE Conference on Communications and Network Security, CNS 2018	1
Heart Asia	1
2018 IEEE 24th International Symposium for Design and Technology in Electronic Packaging, SIITME 2018 - Proceedings	1
2018 IEEE International Multidisciplinary Conference on Engineering Technology, IMCET 2018	1
International Conference on Self-Adaptive and Self-Organizing Systems, SASO	1
2018 European Conference on Networks and Communications, EuCNC 2018	1
Nonproliferation Review	1
Geophysical Journal International	1
ASE 2018 - Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering	1
ICL-GNSS 2018 - 2018 8th International Conference on Localization and GNSS: Seamless Indoor-Outdoor Localization, Proceedings	1
Toxicology Letters	1
Research on Crops	1
2017 IEEE 7th Annual International Conference on CYBER Technology in Automation, Control, and Intelligent Systems, CYBER 2017	1
2018 15th International Conference on Ubiquitous Robots, UR 2018	1
Cyprus Review	1
2nd International Conference on Computational Systems and Information Technology for Sustainable Solutions, CSITSS 2017	1
2018 Zooming Innovation in Consumer Technologies Conference, ZINC 2018	1
2017 International Conference on Computer Systems, Electronics and Control, ICCSEC 2017	1
Journal de Mycologie Medicale	1
Journal of Engineering Research	1
2018 17th International Conference on Ground Penetrating Radar, GPR 2018	1
Advances in Astronautics Science and Technology	1
Engineering Optimization	1
2018 IEEE MTT-S International Conference on Microwaves for Intelligent Mobility, ICMIM 2018	1
Proceedings - 2018 ACM/IEEE International Workshop on Software Engineering for Science, SE4Science 2018	1
Frontiers of Earth Science	1
2018 IEEE 7th International Conference on Communications and Electronics, ICCE 2018	1
2018 25th International Conference on Telecommunications, ICT 2018	1
International Review of Mechanical Engineering	1
MARSS 2018 - International Conference on Manipulation, Automation and Robotics at Small Scales	1
Proceedings - 2018 IEEE International Congress on Internet of Things, ICIOT 2018 - Part of the 2018 IEEE World Congress on Services	1
2018 IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops 2018	1
Proceedings of the 2nd International Conference on Electronics, Communication and Aerospace Technology, ICECA 2018	1
Proceedings of the 2018 IEEE International Conference on Service Operations and Logistics, and Informatics, SOLI 2018	1
International Conference on Mobile Multimedia Communications (MobiMedia)	1
Proceedings of the 2nd International Conference on Computing Methodologies and Communication, ICCMC 2018	1
2018 10th International Conference on Communication Software and Networks, ICCSN 2018	1
Proceedings of the International Conference on Inventive Communication and Computational Technologies, ICICCT 2018	1
Defence Studies	1
2018 2nd International Conference on Electronics, Materials Engineering and Nano-Technology, IEMENTech 2018	1
Journal of Information Technology Research	1
2018 IEEE Conference on Visual Analytics Science and Technology, VAST 2018 - Proceedings	1
2017 14th IEEE India Council International Conference, INDICON 2017	1
Proceedings of 2018 2nd IEEE Advanced Information Management, Communicates, Electronic and Automation Control Conference, IMCEC 2018	1
Proceedings of 2017 International Renewable and Sustainable Energy Conference, IRSEC 2017	1
Proceedings - 17th ACM/IEEE International Conference on Information Processing in Sensor Networks, IPSN 2018	1
International Journal of Production Research	1
Proceedings of 2018 IEEE International Conference on Mechatronics and Automation, ICMA 2018	1
International Journal of Software Innovation	1
Archives of Psychiatric Nursing	1
Proceedings - 2018 IEEE International Conference on Edge Computing, EDGE 2018 - Part of the 2018 IEEE World Congress on Services	1
IEEE Transactions on Smart Grid	1
ESEC/FSE 2018 - Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering	1
Proceedings - 15th IEEE International Conference on Autonomic Computing, ICAC 2018	1
Proceedings - IEEE 16th International Conference on Dependable, Autonomic and Secure Computing, IEEE 16th International Conference on Pervasive Intelligence and Computing, IEEE 4th International Conference on Big Data Intelligence and Computing and IEEE 3rd Cyber Science and Technology Congress, DASC-PICom-DataCom-CyberSciTec 2018	1
Vasa - European Journal of Vascular Medicine	1
Optics Communications	1
29th Biennial Symposium on Communications, BSC 2018	1
2018 International Russian Automation Conference, RusAutoCon 2018	1
2018 IEEE Games, Entertainment, Media Conference, GEM 2018	1
2018 IEEE International Conference on Networking, Architecture and Storage, NAS 2018 - Proceedings	1
Q2SWinet 2018 - Proceedings of the 14th ACM International Symposium on QoS and Security for Wireless and Mobile Networks	1
GPCE 2018 - Proceedings of the 17th ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences, co-located with SPLASH 2018	1
2018 9th International Conference on Computing, Communication and Networking Technologies, ICCCNT 2018	1
2018 4th Underwater Communications and Networking Conference, UComms 2018	1
Insect Conservation and Diversity	1
2017 IEEE International Conference on Computational Intelligence and Computing Research, ICCIC 2017	1
Indian Journal of Public Health Research and Development	1
Acta Psychologica	1
Proceedings - 2018 IEEE 27th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises, WETICE 2018	1
IEEE Symposium on VLSI Circuits, Digest of Technical Papers	1
Microgravity Science and Technology	1
Proceedings of the 2018 International Conference on Current Trends towards Converging Technologies, ICCTCT 2018	1
IEEE Technology and Society Magazine	1
2017 5th International Conference on Mechanical, Automotive and Materials Engineering, CMAME 2017	1
2018 15th International Conference on Smart Cities: Improving Quality of Life Using ICT and IoT, HONET-ICT 2018	1
Current Rheumatology Reports	1
Journal of Low Power Electronics	1
Latin American Journal of Aquatic Research	1
INDICON 2018 - 15th IEEE India Council International Conference	1
2018 2nd International Conference on Smart Sensors and Application, ICSSA 2018	1
Proceedings - 2018 2nd European Conference on Electrical Engineering and Computer Science, EECS 2018	1
2018 IEEE High Performance Extreme Computing Conference, HPEC 2018	1
International Symposium on Agents, Multi-Agent Systems and Robotics 2018, ISAMSR 2018	1
Journal of Konbin	1
2018 International Conference on Advances in Computing, Communications and Informatics, ICACCI 2018	1
International Journal of Civil Engineering and Technology	1
Proceedings - 2018 IEEE International Conference on Industrial Internet, ICII 2018	1
European Geriatric Medicine	1
Proceedings of the 2018 IEEE 7th Asia-Pacific Conference on Antennas and Propagation, APCAP 2018	1
2018 International Conference on Radar, RADAR 2018	1
2018 IEEE 8th International Conference on Underwater System Technology: Theory and Application, USYS 2018	1
International Journal for Parasitology: Drugs and Drug Resistance	1
Advanced Modeling and Simulation in Engineering Sciences	1
Interdisciplinary Sciences – Computational Life Sciences	1
2018 NASA/ESA Conference on Adaptive Hardware and Systems, AHS 2018	1
NTAD 2018 - 13th International Scientific Conference - New Trends in Aviation Development, Proceedings	1
Proceedings of the International Conference on Cloud Computing Technology and Science, CloudCom	1
Proceedings: IECON 2018 - 44th Annual Conference of the IEEE Industrial Electronics Society	1
Proceedings - ANTEM 2018: 2018 18th International Symposium on Antenna Technology and Applied Electromagnetics	1
2018 IEEE 2nd Colombian Conference on Robotics and Automation, CCRA 2018	1
Proceedings - 2018 UKSim-AMSS 20th International Conference on Modelling and Simulation, UKSim 2018	1
2018 IEEE International Symposium on Technologies for Homeland Security, HST 2018	1
Proceedings - 2018 6th International Symposium on Computing and Networking Workshops, CANDARW 2018	1
2018 IEEE 3rd International Conference on Intelligent Energy and Power Systems, IEPS 2018 - Proceedings	1
Proceedings of the IEEE National Aerospace Electronics Conference, NAECON	1
2018 5th IEEE Uttar Pradesh Section International Conference on Electrical, Electronics and Computer Engineering, UPCON 2018	1
Proceedings - 16th International Conference on Embedded and Ubiquitous Computing, EUC 2018	1
2018 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids, SmartGridComm 2018	1
2018 International Conference on Cyber Security and Protection of Digital Services, Cyber Security 2018	1
Proceedings - 2018 6th International Symposium on Computing and Networking, CANDAR 2018	1
Cyber-Physical Systems Security	1
Proceedings -  21st IEEE International Conference on Computational Science and Engineering, CSE 2018	1
Virtual Simulation Innovation Workshop 2022, SIW 2022	1
Iranian Journal of Information Processing and Management	1
Frontiers in Gastroenterology	1
Proceedings of the International Congress on Acoustics	1
Explainable Artificial Intelligence for Intelligent Transportation Systems: Ethics and Applications	1
Guangdong Agricultural Sciences	1
Precision Livestock Farming 2022 - Papers Presented at the 10th European Conference on Precision Livestock Farming, ECPLF 2022	1
17th International Conference on Wirtschaftsinformatik, WI 2022	1
Integrated Science	1
28th Americas Conference on Information Systems, AMCIS 2022	1
Emerging Trends in Cybersecurity Applications	1
Reorienting Hong Kong’s Resistance: Leftism, Decoloniality, and Internationalism	1
Proceedings of the 26th International Conference of Hong Kong Society for Transportation Studies, HKSTS 2022	1
Modeling and Use of Context in Action	1
Emerging Computing Paradigms: Principles, Advances and Applications	1
Lasers in Engineering	1
Ryan's Retina: Volume 1-3, Seventh Edition	1
Artificial Intelligence and Natural Algorithms	1
Proceedings - 2022 10th International Conference on Information Systems and Computing Technology, ISCTech 2022	1
Jambura Law Review	1
Proceedings of the 23rd International Society for Music Information Retrieval Conference, ISMIR 2022	1
IC 2022 - 33es Journees Francophones d'Ingenierie des Connaissances	1
6th IEEE International Conference on Universal Village, UV 2022	1
Handbook of Cognitive and Autonomous Systems for Fire Resilient Infrastructures	1
Proceedings of the 11th Asia-Pacific Regional Conference of the ISTVS	1
2022 IEEE Information Technologies and Smart Industrial Systems, ITSIS 2022	1
Maritime Technology and Research	1
Hesperis-Tamuda	1
Geografia Fisica e Dinamica Quaternaria	1
Forum Prawnicze	1
Trust, Security and Privacy for Big Data	1
Proceedings - 2022 14th International Conference on Signal Processing Systems, ICSPS 2022	1
2022 IEEE 9th International Conference on Problems of Infocommunications Science and Technology, PIC S and T 2022 - Proceedings	1
Proceedings - 2022 18th International Conference on Mobility, Sensing and Networking, MSN 2022	1
IoT for Defense and National Security	1
2022 7th International Conference on Robotics and Automation Engineering, ICRAE 2022	1
2022 International Applied Computational Electromagnetics Society Symposium, ACES-China 2022	1
ICAMS Proceedings of the International Conference on Advanced Materials and Systems	1
Proceedings - 2022 2nd International Conference on Networking, Communications and Information Technology, NetCIT 2022	1
2022 International Symposium on iNnovative Informatics of Biskra, ISNIB 2022	1
16th International Conference Monitoring of Geological Processes and Ecological Condition of the Environment, Monitoring 2022	1
Prace i Studia Geograficzne	1
2022 International Conference on Futuristic Technologies, INCOFT 2022	1
Proceedings of 5th International Conference on Contemporary Computing and Informatics, IC3I 2022	1
Acta Histriae	1
Proceedings - 21st IEEE International Conference on Machine Learning and Applications, ICMLA 2022	1
Studia Universitatis Cibiniensis, Series Historica	1
Proceedings - 2022 International Symposium on Advances in Informatics, Electronics and Education, ISAIEE 2022	1
2022 International Conference on Sensing, Measurement and Data Analytics in the Era of Artificial Intelligence, ICSMD 2022 - Proceedings	1
Proceedings of IEEE Asia-Pacific Conference on Computer Science and Data Engineering, CSDE 2022	1
Proceedings - 2022 IEEE/ACM 9th International Conference on Big Data Computing, Applications and Technologies, BDCAT 2022	1
Economic and Legal Foundations of Innovative Development in the Digital Age	1
Handbook of Nondestructive Evaluation 4.0	1
2022 1st International Conference on Computer, Power and Communications, ICCPC 2022 - Proceedings	1
2022 4th International Conference on Smart Power and Internet Energy Systems, SPIES 2022	1
Public Health and Life Environment	1
2022 4th International Conference on Control and Robotics, ICCR 2022	1
Proceedings - 2022 IEEE/ACM 15th International Conference on Utility and Cloud Computing, UCC 2022	1
2022 International Conference on Data Science and Intelligent Computing, ICDSIC 2022	1
Artificial Intelligence and National Security	1
Proceedings of 2022 25th International Conference on Computer and Information Technology, ICCIT 2022	1
Handbook of Security Science	1
2022 2nd International Conference on Robotics, Automation and Artificial Intelligence, RAAI 2022	1
Radiatsionnaya Gygiena	1
Proceedings - 2022 4th International Conference on Applied Machine Learning, ICAML 2022	1
Proceedings - 2022 4th International Conference on Advances in Computing, Communication Control and Networking, ICAC3N 2022	1
2022 2nd International Conference on Algorithms, High Performance Computing and Artificial Intelligence, AHPCAI 2022	1
2022 6th International Conference on System Reliability and Safety, ICSRS 2022	1
2022 IEEE 14th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management, HNICEM 2022	1
Revista Brasileira de Oftalmologia	1
IEEE MTT-S International Microwave Workshop Series on Advanced Materials and Processes for RF and THz Applications, IMWS-AMP 2022 - Proceedings	1
Proceedings - 16th International Conference on Signal-Image Technology and Internet-Based Systems, SITIS 2022	1
Proceedings of the 5th International Conference on Networking, Information Systems and Security: Envisage Intelligent Systems in 5G/6G-Based Interconnected Digital Worlds, NISS 2022	1
2022 IEEE 8th International Conference on Computer and Communications, ICCC 2022	1
Proceedings of International Structural Engineering and Construction	1
ICSEC 2022 - International Computer Science and Engineering Conference 2022	1
Revista Chilena de Fonoaudiologia	1
Proceedings of the 2022 IEEE 4th International Conference on Modern Electrical and Energy System, MEES 2022	1
Proceedings of QCS 2022: 3rd International Workshop on Quantum Computing Software, Held in conjunction with SC 2022: The International Conference for High Performance Computing, Networking, Storage and Analysis	1
Proceedings - 2022 37th Youth Academic Annual Conference of Chinese Association of Automation, YAC 2022	1
Proceedings - 2022 IEEE 9th International Conference on Data Science and Advanced Analytics, DSAA 2022	1
Proceedings - 26th International Conference on Circuits, Systems, Communications and Computers, CSCC 2022	1
2022 IEEE Global Conference on Artificial Intelligence and Internet of Things, GCAIoT 2022	1
2nd Odisha International Conference on Electrical Power Engineering, Communication and Computing Technology, ODICON 2022	1
2022 International Conference on Data Analytics for Business and Industry, ICDABI 2022	1
43rd Asian Conference on Remote Sensing, ACRS 2022	1
5th IEEE International Image Processing, Applications and Systems Conference, IPAS 2022	1
International Conference on Automation, Computing and Renewable Systems, ICACRS 2022 - Proceedings	1
Proceedings - 2022 IEEE International Symposium on Smart Electronic Systems, iSES 2022	1
2022 IEEE International Multi-Conference on Engineering, Computer and Information Sciences, SIBIRCON 2022	1
Technical Digest - International Electron Devices Meeting, IEDM	1
2022 1st International Conference on Computational Science and Technology, ICCST 2022 - Proceedings	1
Proceedings - 2022 IEEE International Conference on Big Data, Big Data 2022	1
Proceedings - 2022 International Conference on Frontiers of Information Technology, FIT 2022	1
Proceedings of the 2022 IEEE Symposium on Future Telecommunication Technologies, SOFTT 2022	1
17th International Scientific Conference on New Trends in Aviation Development, NTAD 2022 - Proceedings	1
18th International Computer Engineering Conference, ICENCO 2022	1
2022 15th International Symposium on Electronics and Telecommunications, ISETC 2022 - Conference Proceedings	1
Proceedings of the 24th Electronics Packaging Technology Conference, EPTC 2022	1
Proceedings of 2022 8th IEEE International Conference on Cloud Computing and Intelligence Systems, CCIS 2022	1
2022 IEEE 1st International Conference on Data, Decision and Systems, ICDDS 2022	1
2022 6th International Conference on Computing, Communication, Control and Automation, ICCUBEA 2022	1
Proceedings - 2022 IEEE 18th International Conference on Intelligent Computer Communication and Processing Conference, ICCP 2022	1
2022 5th International Conference on Communications, Signal Processing, and their Applications, ICCSPA 2022	1
2022 8th International Conference on Hydraulic and Civil Engineering: Deep Space Intelligent Development and Utilization Forum, ICHCE 2022	1
Proceedings of the 2022 11th International Conference on System Modeling and Advancement in Research Trends, SMART 2022	1
Proceedings - International SoC Design Conference 2022, ISOCC 2022	1
2022 16th International Conference on Open Source Systems and Technologies, ICOSST 2022 - Proceedings	1
Proceedings - 2022 International Conference on Computing, Networking, Telecommunications and Engineering Sciences Applications, CoNTESA 2022	1
Proceedings of 2022 19th International Bhurban Conference on Applied Sciences and Technology, IBCAST 2022	1
2022 International Conference on Signal and Information Processing, IConSIP 2022	1
2022 International Conference on Advances in Computing, Communication and Materials, ICACCM 2022	1
Proceedings - 2022 IEEE 8th International Conference on Multimedia Big Data, BigMM 2022	1
2022 International Conference on IT and Industrial Technologies, ICIT 2022	1
2022 IEEE 21st International Conference on Sciences and Techniques of Automatic Control and Computer Engineering, STA 2022 - Proceedings	1
Proceedings - 2nd International Conference on Smart Technologies, Communication and Robotics 2022, STCR 2022	1
MESA 2022 - 18th IEEE/ASME International Conference on Mechatronic and Embedded Systems and Applications, Proceedings	1
Proceedings - 2022 International Conference on Computer and Drone Applications, IConDA 2022	1
Proceedings - 2022 25th Euromicro Conference on Digital System Design, DSD 2022	1
2022 IEEE 6th Conference on Information and Communication Technology, CICT 2022	1
2022 17th International Conference on Control, Automation, Robotics and Vision, ICARCV 2022	1
2022 International Conference on Digital Transformation and Intelligence, ICDI 2022 - Proceedings	1
Proceedings - 2022 9th NAFOSTED Conference on Information and Computer Science, NICS 2022	1
2022 International Conference on Microelectronics, ICM 2022	1
2022 IEEE Latin-American Conference on Communications, LATINCOM 2022	1
